ezqcid,AnatAll.lcj.score1,AnatRestAll.lcj.score1,hcpall.lcj.score1,AnatAll.lcj.score2,AnatRestAll.lcj.score2,AnatAll.lcj.score3,AnatRestAll.lcj.score3,AnatRestAll.lcj.score4,AnatAll.lcj.tag1,AnatRestAll.lcj.tag1,hcpall.lcj.tag1,AnatAll.lcj.tag2,AnatRestAll.lcj.tag2,hcpall.lcj.tag2,AnatRestAll.lcj.tag3,hcpall.lcj.tag3,sublist,subid,SESSION,moddir,mod,RUN,isnii,rest_check,fsrecon_dir,anat_check,fs_check,ezqcbatch,AnatAll.lcj.button,AnatRestAll.lcj.button,hcpall.lcj.button,AnatAll.lcj.control,AnatRestAll.lcj.control,hcpall.lcj.control,AnatAll.lcj.filename,AnatRestAll.lcj.filename,hcpall.lcj.filename,AnatAll.lcj.filepath,AnatRestAll.lcj.filepath,hcpall.lcj.filepath,AnatAll.lcj.interper,AnatRestAll.lcj.interper,hcpall.lcj.interper,AnatAll.lcj.label,AnatRestAll.lcj.label,hcpall.lcj.label,AnatAll.lcj.score1label,AnatRestAll.lcj.score1label,hcpall.lcj.score1label,AnatAll.lcj.score1num,AnatRestAll.lcj.score1num,hcpall.lcj.score1num,AnatAll.lcj.score1num_,AnatRestAll.lcj.score1num_,hcpall.lcj.score1num_,AnatAll.lcj.score2label,AnatRestAll.lcj.score2label,AnatAll.lcj.score2num,AnatRestAll.lcj.score2num,AnatAll.lcj.score2num_,AnatRestAll.lcj.score2num_,AnatAll.lcj.score3label,AnatRestAll.lcj.score3label,AnatAll.lcj.score3num,AnatRestAll.lcj.score3num,AnatAll.lcj.score3num_,AnatRestAll.lcj.score3num_,AnatRestAll.lcj.score4label,AnatRestAll.lcj.score4num,AnatRestAll.lcj.score4num_,AnatAll.lcj.select_filter,AnatRestAll.lcj.select_filter,hcpall.lcj.select_filter,AnatAll.lcj.showing,AnatRestAll.lcj.showing,hcpall.lcj.showing,AnatAll.lcj.tag1label,AnatRestAll.lcj.tag1label,hcpall.lcj.tag1label,AnatAll.lcj.tag2label,AnatRestAll.lcj.tag2label,hcpall.lcj.tag2label,AnatRestAll.lcj.tag3label,hcpall.lcj.tag3label,AnatAll.lcj.time,AnatRestAll.lcj.time,hcpall.lcj.time,AnatAll.lcj.watch_mode,AnatRestAll.lcj.watch_mode,hcpall.lcj.watch_mode
CCNPCKG0031_02_rest01,,,,,,,,,,,,,,,,,CCNPCKG0031_02,CCNPCKG0031,2,rest01,rest,1.0,1,5.0,CCNPCKG0031_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0031_02_rest02,,,,,,,,,,,,,,,,,CCNPCKG0031_02,CCNPCKG0031,2,rest02,rest,2.0,1,5.0,CCNPCKG0031_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0031_03_rest01,,,,,,,,,,,,,,,,,CCNPCKG0031_03,CCNPCKG0031,3,rest01,rest,1.0,1,5.0,CCNPCKG0031_03,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0031_03_rest02,,,,,,,,,,,,,,,,,CCNPCKG0031_03,CCNPCKG0031,3,rest02,rest,2.0,1,5.0,CCNPCKG0031_03,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0032_01_rest01,,,,,,,,,,,,,,,,,CCNPCKG0032_01,CCNPCKG0032,1,rest01,rest,1.0,1,5.0,CCNPCKG0032_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0032_01_rest02,,,,,,,,,,,,,,,,,CCNPCKG0032_01,CCNPCKG0032,1,rest02,rest,2.0,1,5.0,CCNPCKG0032_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0032_02_rest01,,,,,,,,,,,,,,,,,CCNPCKG0032_02,CCNPCKG0032,2,rest01,rest,1.0,1,5.0,CCNPCKG0032_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0032_02_rest02,,,,,,,,,,,,,,,,,CCNPCKG0032_02,CCNPCKG0032,2,rest02,rest,2.0,1,5.0,CCNPCKG0032_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0033_01_rest01,,,,,,,,,,,,,,,,,CCNPCKG0033_01,CCNPCKG0033,1,rest01,rest,1.0,1,5.0,CCNPCKG0033_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0033_01_rest02,,,,,,,,,,,,,,,,,CCNPCKG0033_01,CCNPCKG0033,1,rest02,rest,2.0,1,5.0,CCNPCKG0033_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0033_02_rest01,,,,,,,,,,,,,,,,,CCNPCKG0033_02,CCNPCKG0033,2,rest01,rest,1.0,1,5.0,CCNPCKG0033_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0033_02_rest02,,,,,,,,,,,,,,,,,CCNPCKG0033_02,CCNPCKG0033,2,rest02,rest,2.0,1,5.0,CCNPCKG0033_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0034_01_rest01,,,,,,,,,,,,,,,,,CCNPCKG0034_01,CCNPCKG0034,1,rest01,rest,1.0,1,5.0,CCNPCKG0034_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0034_01_rest02,,,,,,,,,,,,,,,,,CCNPCKG0034_01,CCNPCKG0034,1,rest02,rest,2.0,1,5.0,CCNPCKG0034_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0035_01_rest01,,,,,,,,,,,,,,,,,CCNPCKG0035_01,CCNPCKG0035,1,rest01,rest,1.0,1,5.0,CCNPCKG0035_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0035_01_rest02,,,,,,,,,,,,,,,,,CCNPCKG0035_01,CCNPCKG0035,1,rest02,rest,2.0,1,5.0,CCNPCKG0035_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0035_02_rest01,,,,,,,,,,,,,,,,,CCNPCKG0035_02,CCNPCKG0035,2,rest01,rest,1.0,1,5.0,CCNPCKG0035_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0035_02_rest02,,,,,,,,,,,,,,,,,CCNPCKG0035_02,CCNPCKG0035,2,rest02,rest,2.0,1,5.0,CCNPCKG0035_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0035_03_rest01,,,,,,,,,,,,,,,,,CCNPCKG0035_03,CCNPCKG0035,3,rest01,rest,1.0,1,5.0,CCNPCKG0035_03,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0035_03_rest02,,,,,,,,,,,,,,,,,CCNPCKG0035_03,CCNPCKG0035,3,rest02,rest,2.0,1,5.0,CCNPCKG0035_03,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0036_01_rest01,,,,,,,,,,,,,,,,,CCNPCKG0036_01,CCNPCKG0036,1,rest01,rest,1.0,1,5.0,CCNPCKG0036_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0036_01_rest02,,,,,,,,,,,,,,,,,CCNPCKG0036_01,CCNPCKG0036,1,rest02,rest,2.0,1,5.0,CCNPCKG0036_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0036_02_rest01,,,,,,,,,,,,,,,,,CCNPCKG0036_02,CCNPCKG0036,2,rest01,rest,1.0,1,5.0,CCNPCKG0036_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0036_02_rest02,,,,,,,,,,,,,,,,,CCNPCKG0036_02,CCNPCKG0036,2,rest02,rest,2.0,1,5.0,CCNPCKG0036_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0036_03_rest01,,,,,,,,,,,,,,,,,CCNPCKG0036_03,CCNPCKG0036,3,rest01,rest,1.0,1,5.0,CCNPCKG0036_03,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0036_03_rest02,,,,,,,,,,,,,,,,,CCNPCKG0036_03,CCNPCKG0036,3,rest02,rest,2.0,1,5.0,CCNPCKG0036_03,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0037_01_rest01,,,,,,,,,,,,,,,,,CCNPCKG0037_01,CCNPCKG0037,1,rest01,rest,1.0,1,5.0,CCNPCKG0037_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0037_01_rest02,,,,,,,,,,,,,,,,,CCNPCKG0037_01,CCNPCKG0037,1,rest02,rest,2.0,1,5.0,CCNPCKG0037_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0037_02_rest01,,,,,,,,,,,,,,,,,CCNPCKG0037_02,CCNPCKG0037,2,rest01,rest,1.0,1,5.0,CCNPCKG0037_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0037_02_rest02,,,,,,,,,,,,,,,,,CCNPCKG0037_02,CCNPCKG0037,2,rest02,rest,2.0,1,5.0,CCNPCKG0037_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0038_01_rest01,,,,,,,,,,,,,,,,,CCNPCKG0038_01,CCNPCKG0038,1,rest01,rest,1.0,1,5.0,CCNPCKG0038_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0038_01_rest02,,,,,,,,,,,,,,,,,CCNPCKG0038_01,CCNPCKG0038,1,rest02,rest,2.0,1,5.0,CCNPCKG0038_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0038_02_rest01,,,,,,,,,,,,,,,,,CCNPCKG0038_02,CCNPCKG0038,2,rest01,rest,1.0,1,5.0,CCNPCKG0038_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0038_02_rest02,,,,,,,,,,,,,,,,,CCNPCKG0038_02,CCNPCKG0038,2,rest02,rest,2.0,1,5.0,CCNPCKG0038_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0039_01_rest01,,,,,,,,,,,,,,,,,CCNPCKG0039_01,CCNPCKG0039,1,rest01,rest,1.0,1,5.0,CCNPCKG0039_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0039_01_rest02,,,,,,,,,,,,,,,,,CCNPCKG0039_01,CCNPCKG0039,1,rest02,rest,2.0,1,5.0,CCNPCKG0039_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0039_02_rest01,,,,,,,,,,,,,,,,,CCNPCKG0039_02,CCNPCKG0039,2,rest01,rest,1.0,1,5.0,CCNPCKG0039_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0039_02_rest02,,,,,,,,,,,,,,,,,CCNPCKG0039_02,CCNPCKG0039,2,rest02,rest,2.0,1,5.0,CCNPCKG0039_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0039_03_rest01,,,,,,,,,,,,,,,,,CCNPCKG0039_03,CCNPCKG0039,3,rest01,rest,1.0,1,5.0,CCNPCKG0039_03,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0039_03_rest02,,,,,,,,,,,,,,,,,CCNPCKG0039_03,CCNPCKG0039,3,rest02,rest,2.0,1,5.0,CCNPCKG0039_03,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0040_01_rest01,,,,,,,,,,,,,,,,,CCNPCKG0040_01,CCNPCKG0040,1,rest01,rest,1.0,1,5.0,CCNPCKG0040_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0040_01_rest02,,,,,,,,,,,,,,,,,CCNPCKG0040_01,CCNPCKG0040,1,rest02,rest,2.0,1,5.0,CCNPCKG0040_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0040_02_rest01,,,,,,,,,,,,,,,,,CCNPCKG0040_02,CCNPCKG0040,2,rest01,rest,1.0,1,5.0,CCNPCKG0040_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0040_02_rest02,,,,,,,,,,,,,,,,,CCNPCKG0040_02,CCNPCKG0040,2,rest02,rest,2.0,1,5.0,CCNPCKG0040_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0040_03_rest01,,,,,,,,,,,,,,,,,CCNPCKG0040_03,CCNPCKG0040,3,rest01,rest,1.0,1,5.0,CCNPCKG0040_03,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0040_03_rest02,,,,,,,,,,,,,,,,,CCNPCKG0040_03,CCNPCKG0040,3,rest02,rest,2.0,1,5.0,CCNPCKG0040_03,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0041_01_rest01,,,,,,,,,,,,,,,,,CCNPCKG0041_01,CCNPCKG0041,1,rest01,rest,1.0,1,5.0,CCNPCKG0041_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0041_01_rest02,,,,,,,,,,,,,,,,,CCNPCKG0041_01,CCNPCKG0041,1,rest02,rest,2.0,1,5.0,CCNPCKG0041_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0041_02_rest01,,,,,,,,,,,,,,,,,CCNPCKG0041_02,CCNPCKG0041,2,rest01,rest,1.0,1,5.0,CCNPCKG0041_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0041_02_rest02,,,,,,,,,,,,,,,,,CCNPCKG0041_02,CCNPCKG0041,2,rest02,rest,2.0,1,5.0,CCNPCKG0041_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0041_03_rest01,,,,,,,,,,,,,,,,,CCNPCKG0041_03,CCNPCKG0041,3,rest01,rest,1.0,1,5.0,CCNPCKG0041_03,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0041_03_rest02,,,,,,,,,,,,,,,,,CCNPCKG0041_03,CCNPCKG0041,3,rest02,rest,2.0,1,5.0,CCNPCKG0041_03,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0042_01_rest01,,,,,,,,,,,,,,,,,CCNPCKG0042_01,CCNPCKG0042,1,rest01,rest,1.0,1,5.0,CCNPCKG0042_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0042_01_rest02,,,,,,,,,,,,,,,,,CCNPCKG0042_01,CCNPCKG0042,1,rest02,rest,2.0,1,5.0,CCNPCKG0042_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0042_02_rest01,,,,,,,,,,,,,,,,,CCNPCKG0042_02,CCNPCKG0042,2,rest01,rest,1.0,1,5.0,CCNPCKG0042_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0042_02_rest02,,,,,,,,,,,,,,,,,CCNPCKG0042_02,CCNPCKG0042,2,rest02,rest,2.0,1,5.0,CCNPCKG0042_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0042_03_rest01,,,,,,,,,,,,,,,,,CCNPCKG0042_03,CCNPCKG0042,3,rest01,rest,1.0,1,5.0,CCNPCKG0042_03,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0042_03_rest02,,,,,,,,,,,,,,,,,CCNPCKG0042_03,CCNPCKG0042,3,rest02,rest,2.0,1,5.0,CCNPCKG0042_03,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0043_01_rest01,,,,,,,,,,,,,,,,,CCNPCKG0043_01,CCNPCKG0043,1,rest01,rest,1.0,1,5.0,CCNPCKG0043_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0043_01_rest02,,,,,,,,,,,,,,,,,CCNPCKG0043_01,CCNPCKG0043,1,rest02,rest,2.0,1,5.0,CCNPCKG0043_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0043_02_rest01,,,,,,,,,,,,,,,,,CCNPCKG0043_02,CCNPCKG0043,2,rest01,rest,1.0,1,5.0,CCNPCKG0043_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0043_02_rest02,,,,,,,,,,,,,,,,,CCNPCKG0043_02,CCNPCKG0043,2,rest02,rest,2.0,1,5.0,CCNPCKG0043_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0043_03_rest01,,,,,,,,,,,,,,,,,CCNPCKG0043_03,CCNPCKG0043,3,rest01,rest,1.0,1,5.0,CCNPCKG0043_03,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0043_03_rest02,,,,,,,,,,,,,,,,,CCNPCKG0043_03,CCNPCKG0043,3,rest02,rest,2.0,1,5.0,CCNPCKG0043_03,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0044_01_rest01,,,,,,,,,,,,,,,,,CCNPCKG0044_01,CCNPCKG0044,1,rest01,rest,1.0,1,5.0,CCNPCKG0044_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0044_01_rest02,,,,,,,,,,,,,,,,,CCNPCKG0044_01,CCNPCKG0044,1,rest02,rest,2.0,1,5.0,CCNPCKG0044_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0045_01_rest01,,,,,,,,,,,,,,,,,CCNPCKG0045_01,CCNPCKG0045,1,rest01,rest,1.0,1,5.0,CCNPCKG0045_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0045_01_rest02,,,,,,,,,,,,,,,,,CCNPCKG0045_01,CCNPCKG0045,1,rest02,rest,2.0,1,5.0,CCNPCKG0045_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0045_02_rest01,,,,,,,,,,,,,,,,,CCNPCKG0045_02,CCNPCKG0045,2,rest01,rest,1.0,1,5.0,CCNPCKG0045_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0045_02_rest02,,,,,,,,,,,,,,,,,CCNPCKG0045_02,CCNPCKG0045,2,rest02,rest,2.0,1,5.0,CCNPCKG0045_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0045_03_rest01,,,,,,,,,,,,,,,,,CCNPCKG0045_03,CCNPCKG0045,3,rest01,rest,1.0,1,5.0,CCNPCKG0045_03,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0045_03_rest02,,,,,,,,,,,,,,,,,CCNPCKG0045_03,CCNPCKG0045,3,rest02,rest,2.0,1,5.0,CCNPCKG0045_03,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0046_01_rest01,,,,,,,,,,,,,,,,,CCNPCKG0046_01,CCNPCKG0046,1,rest01,rest,1.0,1,5.0,CCNPCKG0046_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0046_01_rest02,,,,,,,,,,,,,,,,,CCNPCKG0046_01,CCNPCKG0046,1,rest02,rest,2.0,1,5.0,CCNPCKG0046_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0046_02_rest01,,,,,,,,,,,,,,,,,CCNPCKG0046_02,CCNPCKG0046,2,rest01,rest,1.0,1,5.0,CCNPCKG0046_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0046_02_rest02,,,,,,,,,,,,,,,,,CCNPCKG0046_02,CCNPCKG0046,2,rest02,rest,2.0,1,5.0,CCNPCKG0046_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0046_03_rest01,,,,,,,,,,,,,,,,,CCNPCKG0046_03,CCNPCKG0046,3,rest01,rest,1.0,1,5.0,CCNPCKG0046_03,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0046_03_rest02,,,,,,,,,,,,,,,,,CCNPCKG0046_03,CCNPCKG0046,3,rest02,rest,2.0,1,5.0,CCNPCKG0046_03,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0047_01_rest01,,,,,,,,,,,,,,,,,CCNPCKG0047_01,CCNPCKG0047,1,rest01,rest,1.0,1,5.0,CCNPCKG0047_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0047_01_rest02,,,,,,,,,,,,,,,,,CCNPCKG0047_01,CCNPCKG0047,1,rest02,rest,2.0,1,5.0,CCNPCKG0047_01,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNPCKG0047_02_rest01,,,,,,,,,,,,,,,,,CCNPCKG0047_02,CCNPCKG0047,2,rest01,rest,1.0,1,5.0,CCNPCKG0047_02,3.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
